latitude,longitude,elevation
  52.02053,-115.52305,1598.88708
  52.05064,-115.63871,1463.05603
  52.06425,-115.87471,1889.60925
  51.89367,-115.71993,1581.00000
  51.79695,-115.87924,2282.30713
  51.95621,-115.61833,1696.28394
  51.89027,-115.74480,1678.73169
  51.87613,-115.71594,1829.93054
  52.05245,-115.90889,2085.61743
  52.08779,-115.62977,1676.08411
  51.72802,-115.63526,1687.28076
  52.05222,-115.66856,1520.21777
  51.94442,-115.64048,1637.78772
  51.80480,-115.58409,2286.53516
  52.10980,-115.81797,1673.24841
  52.14978,-115.62525,1452.21240
  52.02025,-115.69424,1501.96594
  51.93972,-115.62546,1597.02502
  51.77599,-115.87293,2344.83154
  51.81904,-115.49884,2259.74170
  52.13742,-115.76404,1616.22266
  51.86302,-115.81132,1635.01562
  51.93980,-115.83926,2268.27710
  51.74922,-115.76405,2859.30615
  51.75219,-115.58786,1682.86133
  51.87516,-115.53077,1684.51733
  52.14576,-115.74071,1647.28186
  51.96311,-115.49440,1600.63269
  52.05020,-115.55457,1446.34595
  51.96707,-115.78112,2022.38831
  52.08335,-115.80589,1649.30212
  51.83573,-115.69332,1852.55334
  52.07361,-115.62298,1587.15637
  52.00092,-115.74422,1611.45679
  52.07727,-115.78881,1742.17322
  51.96215,-115.71035,1544.31628
  52.11538,-115.80165,1662.89758
  52.00208,-115.82781,2352.20972
  51.77839,-115.87166,2289.79907
  51.88956,-115.48286,1617.55298
  51.88725,-115.73099,1595.70886
  51.89083,-115.55705,1715.77856
  51.97841,-115.88761,2012.61926
  51.74823,-115.69694,2103.71753
  51.92068,-115.57321,1600.09351
  51.91421,-115.75812,1782.60571
  52.06780,-115.87994,1795.54651
  52.14411,-115.85848,1781.54590
  52.13446,-115.60782,1580.53577
  51.83324,-115.81224,1985.77905
  52.05590,-115.83541,1663.88867
  51.84233,-115.65593,2392.01709
  52.11731,-115.62040,1616.48157
  52.07170,-115.74427,1574.82446
  51.96152,-115.64966,1524.54102
  51.92318,-115.83697,2473.10767
  52.09159,-115.65073,1763.06665
  51.89631,-115.55062,1686.19714
  52.13805,-115.87747,1778.57239
  51.77594,-115.77656,2425.97827
  51.74135,-115.69750,2238.43164
  52.09885,-115.57611,1566.51978
  52.04589,-115.48210,1744.05811
  51.95035,-115.48196,1625.43225
  51.80230,-115.66735,1961.01892
  51.80307,-115.91298,2304.04272
  51.79180,-115.70926,2209.81567
  51.95607,-115.56271,1631.62878
  52.09017,-115.75672,1705.62256
  52.04382,-115.78513,1652.61865
  52.10838,-115.67507,1614.32739
  51.77531,-115.81730,2472.34375
  52.11251,-115.76213,1554.23645
  51.97657,-115.57828,1599.04944
  52.11083,-115.48927,1672.61340
  51.93952,-115.57097,1521.53357
  51.86305,-115.54351,2142.71289
  51.93399,-115.85931,2198.57104
  51.79901,-115.63309,2071.72266
  51.98798,-115.49120,1512.08228
  52.02575,-115.67203,1488.20105
  51.89003,-115.82441,2099.62769
  51.92499,-115.76274,2101.62964
  51.94737,-115.58918,1666.97327
  52.01711,-115.82815,1816.52271
  51.92471,-115.55352,1744.71118
  52.13667,-115.74025,1651.05884
  52.01571,-115.59746,1727.25000
  52.06071,-115.64615,1564.41382
  52.05417,-115.49204,1784.71973
  52.12337,-115.85646,1640.43359
  52.12652,-115.62597,1604.08142
  52.04759,-115.68573,1520.14368
  52.06839,-115.65573,1695.41235
  52.15302,-115.88058,1780.82861
  51.76158,-115.81868,2777.26611
  51.90664,-115.73514,1726.30286
  51.87901,-115.79305,1660.08911
  52.00682,-115.77315,1672.64075
  51.82634,-115.61420,2223.72656
  52.14413,-115.70776,1648.26929
  52.00806,-115.51217,1403.59033
  51.81746,-115.70984,2370.83203
  52.03327,-115.72814,1583.64258
  52.12774,-115.88036,1665.93799
  51.92270,-115.78394,1950.67725
  51.91278,-115.60998,1905.60669
  51.83882,-115.77698,1946.77173
  51.92738,-115.85462,2296.51270
  51.95244,-115.67916,1541.36072
  51.94387,-115.64869,1555.78052
  52.00040,-115.69661,1675.26416
  51.88600,-115.63561,1781.84534
  51.89308,-115.54824,1722.29456
  51.99851,-115.53017,1611.15820
  51.86476,-115.53734,1940.78516
  51.78971,-115.72578,2040.04285
  51.87303,-115.52928,1701.33984
  51.99470,-115.78097,1673.38525
  52.00256,-115.87491,2115.62964
  51.72950,-115.83493,2356.96680
  51.96036,-115.54879,1604.26440
  51.79012,-115.58244,2231.40210
  52.09086,-115.55815,1687.26282
  51.78546,-115.70100,2336.96240
  51.77206,-115.85594,2178.05371
  52.08587,-115.62587,1678.35754
  51.97788,-115.85047,2288.06812
  51.78549,-115.81494,2811.07544
  52.09524,-115.48695,1509.87573
  51.98676,-115.62551,1489.50281
  51.99529,-115.74300,1606.00000
  52.03414,-115.84020,1728.76233
  52.00826,-115.78179,1693.34778
  51.99567,-115.59146,1457.21155
  52.01206,-115.81700,1832.75464
  52.12573,-115.82831,1671.72778
  52.06148,-115.89813,1777.35901
  51.96526,-115.63749,1489.39526
  52.07910,-115.91311,1733.01294
  52.02618,-115.56218,1590.53809
  51.88706,-115.74700,1602.21924
  51.73053,-115.84071,2519.09937
  52.13696,-115.58754,1489.18042
  52.11608,-115.84644,1767.97095
  51.87349,-115.53650,1745.46021
  52.04194,-115.83765,1684.95117
  51.93403,-115.86065,2162.49780
  51.76991,-115.75203,2285.49585
  52.07032,-115.55548,1507.09119
  52.08050,-115.48415,1646.89856
  51.92514,-115.59599,1647.74768
  52.07483,-115.68989,1542.51379
  51.79857,-115.90870,2317.11450
  51.88768,-115.79286,1863.32861
  51.88134,-115.89740,2152.67261
  52.00000,-115.91118,1879.50806
  51.78407,-115.77003,2293.68140
  51.86513,-115.72831,1719.02710
  52.02435,-115.74490,1650.75366
  51.83390,-115.87473,2500.43213
  51.79048,-115.71659,2110.49609
  51.77764,-115.53996,1809.25586
  51.91494,-115.89469,2148.64429
  51.85802,-115.67703,2294.44556
  51.74523,-115.69963,2279.16772
  52.11101,-115.58814,1630.90942
  52.01586,-115.64375,1733.55408
  51.91044,-115.65850,2012.17700
  52.15402,-115.78018,1761.33313
  51.75753,-115.55438,1699.01477
  51.85184,-115.48752,1699.07214
  52.10896,-115.69824,1529.04834
  51.78954,-115.57096,2178.92896
  51.92175,-115.71707,1856.49854
  52.00310,-115.91270,1815.15393
  51.95347,-115.71809,1645.12683
  52.06324,-115.79088,1741.01782
  51.96066,-115.63677,1511.54626
  52.08115,-115.88182,1656.80273
  52.05126,-115.58963,1443.14270
  51.78751,-115.89848,2281.29077
  52.06323,-115.62047,1508.79626
  51.77209,-115.63131,1960.68396
  52.06231,-115.79457,1702.27295
  51.76112,-115.71970,2273.73291
  52.10123,-115.80037,1586.00000
  51.99292,-115.59457,1457.00000
  51.98985,-115.48740,1426.27588
  52.08205,-115.73417,1605.77148
  51.81318,-115.60495,2236.32202
  51.80584,-115.71042,2055.59668
  52.05231,-115.52639,1565.80627
  52.07771,-115.60771,1687.94678
  51.87087,-115.71812,1706.38867
  52.14566,-115.88663,1769.70264
  51.74340,-115.79790,2725.75513
  51.89246,-115.69955,1597.47473
  51.75280,-115.61949,1833.39917
  51.83985,-115.73907,1814.77185
  51.92590,-115.80013,2010.41138
  51.74705,-115.53491,1629.80164
  52.01948,-115.63201,1604.30383
  51.83101,-115.78133,1836.18323
  51.74314,-115.60149,1699.49878
  51.91598,-115.74422,1960.65454
  51.97074,-115.49034,1577.95715
  52.01086,-115.77789,1673.18079
  52.08500,-115.88610,1640.68250
  51.96854,-115.57509,1643.59167
  51.92048,-115.64573,1805.70459
  51.79733,-115.50656,2100.81689
  52.11046,-115.56549,1700.99731
  51.80053,-115.56900,2068.01343
  52.11192,-115.82829,1714.45386
  52.09465,-115.48804,1517.33740
  52.01573,-115.55370,1714.60925
  52.14276,-115.87174,1726.30762
  52.09736,-115.63731,1710.75464
  52.11142,-115.50249,1653.47449
  51.77862,-115.62363,1795.60071
  51.94087,-115.52198,1609.32703
  51.74447,-115.77720,2693.76196
  52.03039,-115.67438,1523.60120
  51.79976,-115.54631,1832.31665
  51.83250,-115.66581,2303.83130
  51.93834,-115.79917,2128.36011
  51.74352,-115.90351,2477.05688
  51.95598,-115.61064,1732.32349
  51.83868,-115.58713,1985.07458
  51.80637,-115.82863,2409.99512
  51.77266,-115.76064,2099.07324
  51.91184,-115.76510,1758.90051
  51.79661,-115.68645,1956.76208
  52.10004,-115.75625,1648.19995
  52.06631,-115.87228,1809.24866
  51.99829,-115.65649,1652.18811
  51.98336,-115.80595,2028.47827
  51.88806,-115.86885,2316.02783
  52.09499,-115.82752,1608.68787
  52.09658,-115.65143,1746.32239
  52.12386,-115.90813,1727.22571
  52.02412,-115.59121,1659.71863
  51.79490,-115.67409,1943.41321
  51.76789,-115.64108,2135.24414
  51.86610,-115.53463,1832.97009
  51.94550,-115.86000,2294.92822
  52.08431,-115.82671,1669.07080
  51.76578,-115.50822,1806.60376
  52.15071,-115.67960,1552.77954
  51.90450,-115.87639,1934.67444
  51.79011,-115.85447,2072.34888
  51.92311,-115.90114,2358.22852
  52.13384,-115.57179,1554.04700
  52.03631,-115.67052,1637.41199
  52.10952,-115.75442,1552.68750
  51.92947,-115.87615,2389.72925
  52.09423,-115.52222,1617.10962
  51.95814,-115.86918,2091.42969
  52.05978,-115.52038,1584.08154
  51.95811,-115.72877,1661.56738
  51.80541,-115.88828,2366.62158
  51.88329,-115.63249,1898.43628
  51.75406,-115.48565,1966.63562
  51.80475,-115.66950,1984.78882
  52.13348,-115.69137,1689.79785
  51.95491,-115.71997,1635.83630
  51.73058,-115.84670,2459.94702
  52.10216,-115.78899,1576.00000
  52.04674,-115.88758,1912.75854
  52.02573,-115.57080,1557.29883
  51.99688,-115.82497,2139.14160
  51.90770,-115.54452,1654.61804
  52.06837,-115.62902,1541.77539
  52.11653,-115.68739,1628.18164
  52.07960,-115.74623,1630.47498
  51.94009,-115.59880,1751.43347
  51.74200,-115.82252,2242.61084
  52.03148,-115.73121,1566.66272
  51.95289,-115.63868,1538.06421
  51.80826,-115.51680,2293.79883
  51.93629,-115.57772,1624.23279
  52.03114,-115.54727,1458.28625
  52.03387,-115.74934,1686.29004
  51.87667,-115.67245,2102.17627
  51.76067,-115.63233,2086.88110
  52.12485,-115.55295,1543.64722
  52.01211,-115.76937,1700.77856
  52.06114,-115.85377,1710.39307
  51.86379,-115.83806,1649.83887
  52.14123,-115.53464,1636.98523
  51.79999,-115.50899,2246.53369
  52.09700,-115.64523,1686.76453
  52.01206,-115.90413,2027.90625
  51.88765,-115.72711,1594.27734
  51.82344,-115.66642,2051.58325
  52.13166,-115.57996,1562.18860
  51.95758,-115.74712,1777.03259
  52.00701,-115.50287,1398.83032
  51.94294,-115.89474,2323.96948
  51.87751,-115.60137,2104.12988
  52.09708,-115.71841,1577.81702
  51.81044,-115.88059,2664.78589
  51.81799,-115.85529,2260.87256
  51.77013,-115.68424,2485.53589
  52.10799,-115.51677,1618.37256
  51.91961,-115.48473,1557.03015
  52.04994,-115.74097,1831.75537
  52.01893,-115.75066,1599.13904
  51.90643,-115.69775,1574.47107
  51.94214,-115.74697,2096.40845
  52.14227,-115.57841,1513.70520
  52.13665,-115.67647,1712.63293
  51.80987,-115.71703,2264.94482
  51.87718,-115.61423,1871.16003
  52.00045,-115.65486,1710.62964
  52.02423,-115.61818,1640.73816
  51.73478,-115.75153,2555.03564
  52.12856,-115.89043,1699.82166
  51.95557,-115.76615,2048.70361
  51.77977,-115.81068,2457.19971
  51.92090,-115.79011,1947.95850
  52.01581,-115.76706,1659.67004
  51.76866,-115.54058,1798.55664
  51.89105,-115.73974,1644.97668
  51.97273,-115.54009,1731.10168
  51.89944,-115.60213,1812.39844
  51.77956,-115.83980,2455.37183
  51.84205,-115.66987,2297.23926
  51.92330,-115.89203,2422.98462
  51.88449,-115.55464,1708.49548
  52.09173,-115.79719,1647.48853
  51.93360,-115.73611,2018.68884
  51.97620,-115.69841,1631.44702
  51.86587,-115.65423,2099.23755
  51.97569,-115.72187,1525.00000
  51.82507,-115.69243,1940.39258
  51.82156,-115.59137,2371.73511
  52.14695,-115.49159,1669.80981
  51.83556,-115.83812,2514.83252
  52.07759,-115.79678,1696.00867
  51.97692,-115.67161,1615.90002
  52.07594,-115.69125,1553.55334
  52.00024,-115.67523,1587.51831
  52.01165,-115.89375,1938.19055
  51.77093,-115.52217,1752.14880
  51.80542,-115.79230,2440.73169
  51.87040,-115.66074,2171.53198
  52.10276,-115.59072,1574.64539
  51.99471,-115.75151,1636.01538
  51.95080,-115.71739,1767.11780
  52.07925,-115.83755,1647.26575
  51.77126,-115.88211,2468.32104
  51.87830,-115.86893,1947.77209
  51.83745,-115.66693,2354.12744
  51.98292,-115.61630,1472.75916
  52.03994,-115.72135,1607.63489
  52.01173,-115.64837,1642.05933
  51.98742,-115.89192,1980.00537
  51.76310,-115.84311,2294.60791
  52.08221,-115.54757,1602.44897
  51.89334,-115.78573,1947.76941
  51.92351,-115.91181,2287.86060
  52.15019,-115.81525,1683.99890
  51.87281,-115.86043,1728.19153
  51.96434,-115.56294,1794.17065
  51.88591,-115.91466,2434.16260
  52.15179,-115.62321,1500.84460
  51.81477,-115.76981,1930.89270
  51.78606,-115.90818,2544.66797
  51.98223,-115.83655,2004.33435
  51.78373,-115.62580,1841.68811
  51.98840,-115.81894,1868.95190
  51.99767,-115.82636,2113.95972
  51.88073,-115.82214,1841.41370
  52.10069,-115.77874,1580.50146
  52.00550,-115.52550,1418.40393
  52.02900,-115.90439,1991.46741
  52.06589,-115.91127,1820.39514
  52.01648,-115.71272,1619.70825
  52.08988,-115.71627,1536.40491
  52.10089,-115.76118,1623.28931
  52.07344,-115.65516,1773.92078
  51.83411,-115.60614,2129.97095
  51.80306,-115.59190,2256.69873
  51.95923,-115.90344,1923.60608
  52.07822,-115.83160,1642.03125
  52.09092,-115.81805,1603.00000
  51.92566,-115.74695,2332.09033
  51.96258,-115.87859,2119.09863
  51.90279,-115.55203,1662.93774
  51.77991,-115.53095,1755.78284
  52.03317,-115.64381,1488.18909
  51.75561,-115.54301,1694.30420
  52.00615,-115.59807,1626.87964
  51.86807,-115.68864,2175.09009
  51.75926,-115.78918,2183.38257
  51.86102,-115.82978,1663.05139
  51.86466,-115.76808,1669.97668
  51.99777,-115.56075,1441.75891
  52.06380,-115.59667,1506.95813
  51.80793,-115.65526,1981.78467
  52.15139,-115.88505,1841.76501
  51.99746,-115.74119,1603.11560
  51.99788,-115.53023,1634.81946
  52.04460,-115.90959,2112.67212
  51.98586,-115.53217,1924.98633
  51.89170,-115.71429,1583.62695
  52.06948,-115.65730,1687.58191
  52.06053,-115.50446,1732.56262
  51.85161,-115.62886,2189.04346
  51.79518,-115.52880,1895.53564
  52.13533,-115.84100,1839.80176
  52.13805,-115.63266,1569.78967
  51.73876,-115.89797,2775.58545
  52.14776,-115.70078,1687.07837
  51.92858,-115.55355,1675.77222
  51.77827,-115.71865,2200.66260
  51.73471,-115.53921,1565.26257
  51.91311,-115.53262,1769.53821
  51.73355,-115.79316,2647.31567
  52.15054,-115.67515,1542.10669
  51.95970,-115.55291,1660.90625
  51.82310,-115.84645,2475.42017
  51.92742,-115.79662,2026.34998
  51.96582,-115.69540,1564.34741
  51.98274,-115.54547,1626.85486
  51.81931,-115.55841,2101.87427
  51.72804,-115.82534,2114.23413
  51.77974,-115.57096,2182.34595
  52.05278,-115.56869,1456.22705
  51.85154,-115.53980,2181.96191
  51.95172,-115.50543,1749.77368
  51.85780,-115.56861,1887.05286
  51.93163,-115.59385,1542.16199
  51.84196,-115.71266,1968.07898
  51.99356,-115.60308,1462.23206
  51.93662,-115.50690,1690.04724
  52.11976,-115.66268,1672.10327
  52.01303,-115.69844,1523.58337
  52.08211,-115.53976,1635.63379
  52.08923,-115.50354,1609.67847
  52.07624,-115.48411,1686.13831
  52.03343,-115.88969,2208.98071
  51.95988,-115.68280,1535.15430
  51.90431,-115.85285,2144.59375
  51.79520,-115.53919,1784.48022
  52.15302,-115.53167,1653.66577
  51.81926,-115.89358,2354.10474
  51.82460,-115.65633,2167.62305
  51.74985,-115.65467,2095.76343
  51.81997,-115.85651,2260.78247
  52.02732,-115.49790,1450.35388
  51.75409,-115.52797,1651.75879
  51.93805,-115.75583,2287.02515
  51.83014,-115.59589,2103.97388
  51.87572,-115.88365,1796.76562
  51.78800,-115.50092,2219.82446
  52.05955,-115.59964,1543.44287
  51.88766,-115.64890,1662.04443
  51.83190,-115.85061,2776.61401
  51.93841,-115.48825,1613.97009
  51.88850,-115.64543,1809.42883
  51.90439,-115.82862,2115.67407
  51.85152,-115.59229,1939.40686
  51.73109,-115.68288,1702.19543
  51.75854,-115.68003,2375.71533
  52.05739,-115.77019,1618.14807
  51.97056,-115.62592,1499.30530
  52.03284,-115.81749,1813.10254
  51.82675,-115.57793,2067.65723
  51.94436,-115.64508,1572.61438
  51.88541,-115.77652,1687.57947
  52.07909,-115.78386,1808.27698
  51.93851,-115.77070,2350.68604
  52.02552,-115.52039,1561.83984
  51.73293,-115.80820,2475.54053
  51.74412,-115.49838,1646.65613
  51.89839,-115.50461,1693.79529
  51.75893,-115.84227,2261.03735
  52.08455,-115.65026,1858.48560
  52.14307,-115.90734,1784.25989
  51.91804,-115.62109,1871.10254
  51.94278,-115.54816,1512.20227
  52.07117,-115.79863,1795.34583
  52.14770,-115.69170,1680.18970
  52.14088,-115.75721,1749.90051
  51.91463,-115.65693,2082.26758
  51.81299,-115.61611,2249.36841
  51.95201,-115.54262,1588.55164
  51.78974,-115.50172,2147.05933
  52.00050,-115.52364,1495.23816
  51.98588,-115.78306,1767.10315
  51.95310,-115.65705,1531.93958
  52.09237,-115.50390,1649.04907
  52.03312,-115.53880,1491.33862
  52.03859,-115.59823,1562.57141
  51.92658,-115.55577,1725.89917
  51.89999,-115.72343,1721.49536
  51.78541,-115.78441,2581.09619
  51.92506,-115.89781,2476.62988
  52.05569,-115.72274,1680.68140
  51.96787,-115.54978,1675.37488
  51.85968,-115.61310,2046.90552
  52.00102,-115.63002,1550.78296
  51.82758,-115.88818,2285.40259
  51.97331,-115.70289,1578.85669
  52.05317,-115.69392,1583.55396
  51.79304,-115.72027,2009.93713
  52.04343,-115.67794,1660.07239
  52.07627,-115.84638,1658.05933
  52.03742,-115.87697,1876.77246
  52.02256,-115.81876,1741.55286
  51.98419,-115.70897,1602.85828
  51.78164,-115.67596,2149.70117
  51.95781,-115.76566,2086.52441
  52.02944,-115.82014,1760.66431
  51.76113,-115.81332,2752.95728
  52.08083,-115.51399,1703.81702
  52.04862,-115.62177,1454.40051
  52.07373,-115.76024,1772.66150
  51.78476,-115.67777,2258.72290
  51.81601,-115.56159,2090.88208
  51.92888,-115.58046,1645.60718
  51.96761,-115.64680,1545.32080
  51.74266,-115.49286,1657.04822
  51.97423,-115.52021,1899.61304
  51.89642,-115.74518,1960.56458
  52.15246,-115.81484,1677.52869
  51.85773,-115.75991,1781.45166
  51.84680,-115.69602,1950.66492
  51.93353,-115.71317,1860.87183
  51.82955,-115.84963,2704.38672
  52.08399,-115.62359,1676.92786
  52.06695,-115.79098,1717.43726
  52.06828,-115.54478,1576.19751
  52.00266,-115.54186,1527.02161
  52.07777,-115.74339,1607.19910
  51.87655,-115.84015,1846.59180
  52.01265,-115.70085,1520.41064
  51.94523,-115.79876,2167.00952
  51.86571,-115.67123,2364.70020
  51.87233,-115.57509,2062.57715
  51.88131,-115.66283,1969.77869
  51.92837,-115.69588,1556.66882
  51.78312,-115.67402,2116.34741
  52.03951,-115.51906,1488.69470
